CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17669,43,7,3406.72,3,5,5,355,Potential Loyalist
17670,228,1,205.7,1,2,1,121,Lost
17671,16,4,1572.71,4,4,4,444,Potential Loyalist
17672,51,2,3178.17,3,3,5,335,Potential Loyalist
17673,2,6,1594.97,5,5,4,554,Loyal Customers
17674,75,2,551.04,2,3,3,233,Hibernating
17675,2,31,20374.28,5,5,5,555,Champions
17676,5,6,1371.18,5,5,4,554,Loyal Customers
17677,2,30,16345.38,5,5,5,555,Champions
17678,264,1,298.11,1,2,2,122,Lost
17679,53,2,1992.11,3,3,4,334,Potential Loyalist
17680,24,1,184.4,4,2,1,421,Need Attention
17682,11,6,2474.33,5,5,5,555,Champions
17684,44,1,239.41,3,2,1,321,Need Attention
17685,17,7,3155.83,4,5,5,455,Potential Loyalist
17686,8,7,5739.46,5,5,5,555,Champions
17690,31,15,4726.8,4,5,5,455,Potential Loyalist
17691,359,2,290.4,1,3,2,132,Hibernating
17692,128,4,725.58,2,4,3,243,Hibernating
17693,138,1,200.47,2,2,1,221,Lost
17694,142,1,283.12,2,2,2,222,Lost
17695,132,2,765.34,2,3,3,233,Hibernating
17696,39,8,2285.71,3,5,5,355,Potential Loyalist
17697,237,1,338.95,1,2,2,122,Lost
17698,261,1,154.95,1,2,1,121,Lost
17700,17,4,2534.64,4,4,5,445,Potential Loyalist
17701,253,1,417.95,1,2,2,122,Lost
17702,31,4,1824.37,4,4,4,444,Potential Loyalist
17703,36,3,798.74,3,4,3,343,Potential Loyalist
17704,169,2,885.1899999999999,2,3,3,233,Hibernating
17705,4,9,1823.52,5,5,4,554,Loyal Customers
17706,5,17,10504.49,5,5,5,555,Champions
17707,186,2,152.4,1,3,1,131,Hibernating
17708,188,2,263.33,1,3,2,132,Hibernating
17709,170,1,137.45,2,2,1,221,Lost
17711,11,2,385.1,5,3,2,532,New Customers
17712,45,1,522.91,3,2,3,323,Others
17714,321,1,153.0,1,2,1,121,Lost
17715,201,1,326.4,1,2,2,122,Lost
17716,23,11,5655.99,4,5,5,455,Potential Loyalist
17718,233,1,139.35,1,2,1,121,Lost
17719,38,15,5396.04,3,5,5,355,Potential Loyalist
17720,27,4,1195.94,4,4,4,444,Potential Loyalist
17722,97,4,2424.04,2,4,5,245,At Risk
17723,128,6,3276.4,2,5,5,255,At Risk
17724,72,3,1033.0,3,4,4,344,Potential Loyalist
17725,17,11,3439.08,4,5,5,455,Potential Loyalist
17727,16,1,1060.25,4,2,4,424,Others
17728,4,3,2876.01,5,4,5,545,Loyal Customers
17730,4,13,5298.48,5,5,5,555,Champions
17731,80,4,1240.11,2,4,4,244,At Risk
17732,373,1,303.97,1,2,2,122,Lost
17733,39,2,692.19,3,3,3,333,Potential Loyalist
17734,54,3,700.63,3,4,3,343,Potential Loyalist
17735,3,19,13110.02,5,5,5,555,Champions
17736,10,3,377.44,5,4,2,542,Others
17737,10,2,168.24,5,3,1,531,New Customers
17738,20,4,1879.05,4,4,4,444,Potential Loyalist
17739,12,7,2791.35,5,5,5,555,Champions
17742,114,2,355.11,2,3,2,232,Hibernating
17744,4,6,2322.4,5,5,5,555,Champions
17746,241,1,110.25,1,2,1,121,Lost
17747,113,1,71.4,2,2,1,221,Lost
17749,179,2,674.52,2,3,3,233,Hibernating
17750,6,9,1694.16,5,5,4,554,Loyal Customers
17752,360,1,80.64,1,2,1,121,Lost
17754,1,5,1664.65,5,4,4,544,Loyal Customers
17757,2,30,5589.44,5,5,5,555,Champions
17758,20,8,3408.2,4,5,5,455,Potential Loyalist
17759,18,3,818.71,4,4,3,443,Potential Loyalist
17760,22,2,287.59,4,3,2,432,Promising
17761,33,1,712.78,4,2,3,423,Promising
17763,264,1,15.0,1,2,1,121,Lost
17764,51,2,772.55,3,3,3,333,Potential Loyalist
17765,159,3,367.63,2,4,2,242,Hibernating
17767,16,1,271.2,4,2,2,422,Need Attention
17768,9,3,2081.9,5,4,5,545,Loyal Customers
17769,13,10,3957.43,5,5,5,555,Champions
17770,199,5,1143.27,1,4,4,144,At Risk
17771,57,2,245.33,3,3,1,331,Others
17772,11,2,173.45,5,3,1,531,New Customers
17774,97,4,1213.73,2,4,4,244,At Risk
17775,255,1,56.4,1,2,1,121,Lost
17777,25,3,647.5600000000001,4,4,3,443,Potential Loyalist
17779,22,3,650.32,4,4,3,443,Potential Loyalist
17781,160,2,188.02,2,3,1,231,Hibernating
17783,73,2,283.47,2,3,2,232,Hibernating
17785,54,1,131.94,3,2,1,321,Need Attention
17786,86,2,266.85,2,3,2,232,Hibernating
17787,153,4,1817.54,2,4,4,244,At Risk
17788,74,2,1112.95,2,3,4,234,Others
17789,282,1,225.9,1,2,1,121,Lost
17790,27,14,1964.3,4,5,4,454,Potential Loyalist
17791,30,1,106.1,4,2,1,421,Need Attention
17793,26,1,300.34,4,2,2,422,Need Attention
17795,180,2,342.83,2,3,2,232,Hibernating
17796,41,4,690.0,3,4,3,343,Potential Loyalist
17797,23,3,780.43,4,4,3,443,Potential Loyalist
17799,23,10,3039.17,4,5,5,455,Potential Loyalist
17800,38,9,1186.21,3,5,4,354,Potential Loyalist
17802,83,3,1285.04,2,4,4,244,At Risk
17805,74,1,512.31,2,2,3,223,Others
17806,12,1,546.04,5,2,3,523,New Customers
17809,17,12,5411.91,4,5,5,455,Potential Loyalist
17811,5,39,7755.12,5,5,5,555,Champions
17812,13,4,699.81,5,4,3,543,Others
17813,15,5,1698.07,5,4,4,544,Loyal Customers
17816,37,4,36.56,3,4,1,341,Others
17817,5,3,387.68,5,4,2,542,Others
17819,72,7,3704.87,3,5,5,355,Potential Loyalist
17824,52,1,298.4,3,2,2,322,Need Attention
17827,6,5,1987.33,5,4,4,544,Loyal Customers
17828,23,4,1165.09,4,4,4,444,Potential Loyalist
17829,299,1,889.24,1,2,3,123,Others
17830,2,3,398.7,5,4,2,542,Others
17831,34,1,35.4,3,2,1,321,Need Attention
17832,50,1,155.37,3,2,1,321,Need Attention
17835,3,3,342.24,5,4,2,542,Others
17836,48,1,109.83,3,2,1,321,Need Attention
17837,43,8,1535.33,3,5,4,354,Potential Loyalist
17838,27,5,2720.8,4,4,5,445,Potential Loyalist
17839,43,1,318.15,3,2,2,322,Need Attention
17841,2,124,40495.99,5,5,5,555,Champions
17843,304,1,197.73,1,2,1,121,Lost
17844,107,1,51.56,2,2,1,221,Lost
17848,82,9,901.2,2,5,3,253,Others
17849,219,4,605.8000000000001,1,4,3,143,Hibernating
17850,373,34,5391.21,1,5,5,155,At Risk
17852,12,2,114.34,5,3,1,531,New Customers
17854,186,2,311.26,1,3,2,132,Hibernating
17855,373,1,208.97,1,2,1,121,Lost
17856,2,4,1418.03,5,4,4,544,Loyal Customers
17857,5,22,25301.54,5,5,5,555,Champions
17858,6,12,5140.66,5,5,5,555,Champions
17859,305,1,141.92,1,2,1,121,Lost
17860,369,1,226.45,1,2,1,121,Lost
17861,4,8,2097.88,5,5,5,555,Champions
17862,324,1,330.9,1,2,2,122,Lost
17863,60,6,3160.0,3,5,5,355,Potential Loyalist
17864,13,3,554.85,5,4,3,543,Others
17865,31,20,10524.22,4,5,5,455,Potential Loyalist
17866,143,1,329.65,2,2,2,222,Lost
17867,31,6,1157.87,4,5,4,454,Potential Loyalist
17869,108,5,428.18,2,4,2,242,Hibernating
17870,3,12,1865.89,5,5,4,554,Loyal Customers
17871,205,1,155.9,1,2,1,121,Lost
17873,81,5,1719.58,2,4,4,244,At Risk
17874,186,6,683.46,1,5,3,153,Others
17877,171,1,237.61,2,2,1,221,Lost
17878,44,1,379.45,3,2,2,322,Need Attention
17879,174,1,178.52,2,2,1,221,Lost
17880,365,1,458.92,1,2,2,122,Lost
17881,305,1,133.35,1,2,1,121,Lost
17883,4,4,664.34,5,4,3,543,Others
17884,4,4,695.07,5,4,3,543,Others
17885,13,1,156.34,5,2,1,521,Need Attention
17886,32,3,869.28,4,4,3,443,Potential Loyalist
17887,130,1,111.35,2,2,1,221,Lost
17888,22,8,716.0,4,5,3,453,Potential Loyalist
17889,213,2,201.37,1,3,1,131,Hibernating
17890,323,2,586.89,1,3,3,133,Hibernating
17891,163,1,203.86,2,2,1,221,Lost
17892,57,3,244.1,3,4,1,341,Others
17893,226,1,107.21,1,2,1,121,Lost
17894,72,8,1118.54,3,5,4,354,Potential Loyalist
17895,45,1,95.45,3,2,1,321,Need Attention
17896,24,1,256.32,4,2,2,422,Need Attention
17897,173,3,541.8100000000001,2,4,3,243,Hibernating
17898,86,2,152.06,2,3,1,231,Hibernating
17899,160,1,154.55,2,2,1,221,Lost
17900,191,2,112.2,1,3,1,131,Hibernating
17901,30,1,110.38,4,2,1,421,Need Attention
17904,22,1,181.07,4,2,1,421,Need Attention
17905,72,4,798.99,3,4,3,343,Potential Loyalist
17906,248,1,72.9,1,2,1,121,Lost
17908,374,1,232.03,1,2,1,121,Lost
17911,10,1,366.23,5,2,2,522,Need Attention
17912,311,5,310.06,1,4,2,142,Hibernating
17913,59,2,408.65,3,3,2,332,Others
17914,4,1,329.36,5,2,2,522,Need Attention
17917,46,3,335.03,3,4,2,342,Others
17919,89,1,1304.04,2,2,4,224,Others
17920,5,17,4107.6,5,5,5,555,Champions
17921,65,4,820.23,3,4,3,343,Potential Loyalist
17923,283,1,207.5,1,2,1,121,Lost
17924,12,7,2962.5,5,5,5,555,Champions
17925,373,1,244.08,1,2,1,121,Lost
17926,134,2,397.29,2,3,2,232,Hibernating
17928,46,2,184.46,3,3,1,331,Others
17929,12,4,843.0,5,4,3,543,Others
17930,36,5,1740.48,3,4,4,344,Potential Loyalist
17931,135,2,408.36,2,3,2,232,Hibernating
17932,30,3,1331.57,4,4,4,444,Potential Loyalist
17934,52,2,704.25,3,3,3,333,Potential Loyalist
17935,139,2,142.89,2,3,1,231,Hibernating
17936,6,1,380.13,5,2,2,522,Need Attention
17937,9,7,4301.22,5,5,5,555,Champions
17939,160,1,99.14,2,2,1,221,Lost
17940,50,9,2152.1800000000003,3,5,5,355,Potential Loyalist
17941,131,1,304.56,2,2,2,222,Lost
17942,8,1,77.5,5,2,1,521,Need Attention
17946,234,2,149.57999999999998,1,3,1,131,Hibernating
17947,38,1,176.68,3,2,1,321,Need Attention
17948,148,1,358.56,2,2,2,222,Lost
17949,2,44,58030.48,5,5,5,555,Champions
17950,73,3,482.2,2,4,3,243,Hibernating
17951,40,3,1008.54,3,4,4,344,Potential Loyalist
17954,6,12,2314.13,5,5,5,555,Champions
17955,199,4,557.3,1,4,3,143,Hibernating
17956,250,1,12.75,1,2,1,121,Lost
17957,67,1,110.72,3,2,1,321,Need Attention
17958,117,1,508.46,2,2,3,223,Others
17960,172,1,73.78,2,2,1,221,Lost
17961,22,39,1296.44,4,5,4,454,Potential Loyalist
17962,143,1,102.41,2,2,1,221,Lost
17964,32,2,463.21,4,3,2,432,Promising
17965,38,14,2599.19,3,5,5,355,Potential Loyalist
17966,38,5,1098.43,3,4,4,344,Potential Loyalist
17967,372,1,112.27,1,2,1,121,Lost
17968,374,1,265.1,1,2,2,122,Lost
17969,167,2,228.2,2,3,1,231,Hibernating
17970,212,1,562.79,1,2,3,123,Others
17972,242,1,135.19,1,2,1,121,Lost
17973,52,1,337.04,3,2,2,322,Need Attention
17974,25,3,703.99,4,4,3,443,Potential Loyalist
17975,16,13,4479.96,4,5,5,455,Potential Loyalist
17976,373,1,321.79,1,2,2,122,Lost
17977,30,1,288.14,4,2,2,422,Need Attention
17978,366,1,300.92,1,2,2,122,Lost
17979,36,4,729.01,3,4,3,343,Potential Loyalist
17980,166,3,811.45,2,4,3,243,Hibernating
17984,146,1,152.68,2,2,1,221,Lost
17985,23,1,631.35,4,2,3,423,Promising
17986,57,1,20.8,3,2,1,321,Need Attention
17987,186,1,198.57,1,2,1,121,Lost
17988,12,7,201.12,5,5,1,551,Others
17990,237,3,630.84,1,4,3,143,Hibernating
17991,226,2,93.35,1,3,1,131,Hibernating
17994,122,4,674.89,2,4,3,243,Hibernating
17995,282,1,76.1,1,2,1,121,Lost
17997,75,8,1962.46,2,5,4,254,At Risk
17999,38,2,380.39,3,3,2,332,Others
18001,13,2,415.13,5,3,2,532,New Customers
18004,363,1,157.92,1,2,1,121,Lost
18005,4,2,226.47,5,3,1,531,New Customers
18006,24,1,444.68,4,2,2,422,Need Attention
18008,71,9,2116.19,3,5,5,355,Potential Loyalist
18009,236,1,247.39,1,2,2,122,Lost
18010,257,1,174.8,1,2,1,121,Lost
18011,374,1,102.79,1,2,1,121,Lost
18013,156,2,187.29,2,3,1,231,Hibernating
18014,29,1,154.27,4,2,1,421,Need Attention
18015,5,1,120.03,5,2,1,521,Need Attention
18016,33,5,1477.66,4,4,4,444,Potential Loyalist
18017,82,3,523.0,2,4,3,243,Hibernating
18018,109,2,122.14,2,3,1,231,Hibernating
18019,52,1,38.45,3,2,1,321,Need Attention
18022,36,1,612.72,3,2,3,323,Others
18024,153,2,389.78,2,3,2,232,Hibernating
18027,99,1,115.31,2,2,1,221,Lost
18030,5,2,230.65,5,3,1,531,New Customers
18032,335,1,73.5,1,2,1,121,Lost
18033,66,1,93.82,3,2,1,321,Need Attention
18034,22,2,418.68,4,3,2,432,Promising
18035,36,3,713.89,3,4,3,343,Potential Loyalist
18036,33,3,403.12,4,4,2,442,Others
18037,155,6,70.02,2,5,1,251,Others
18040,20,2,357.2,4,3,2,432,Promising
18041,12,21,4097.37,5,5,5,555,Champions
18042,54,1,165.05,3,2,1,321,Need Attention
18043,25,3,529.29,4,4,3,443,Potential Loyalist
18044,5,10,2088.6,5,5,5,555,Champions
18045,46,1,178.34,3,2,1,321,Need Attention
18048,204,2,172.29,1,3,1,131,Hibernating
18050,360,1,74.4,1,2,1,121,Lost
18053,71,1,300.02,3,2,2,322,Need Attention
18055,8,10,6761.34,5,5,5,555,Champions
18056,289,1,363.65,1,2,2,122,Lost
18058,10,1,170.16,5,2,1,521,Need Attention
18059,24,3,306.46,4,4,2,442,Others
18061,22,10,2119.41,4,5,5,455,Potential Loyalist
18062,174,3,720.52,2,4,3,243,Hibernating
18064,134,2,814.0,2,3,3,233,Hibernating
18065,6,14,2392.83,5,5,5,555,Champions
18066,76,1,318.0,2,2,2,222,Lost
18067,41,1,396.33,3,2,2,322,Need Attention
18068,290,1,101.7,1,2,1,121,Lost
18069,27,5,2009.24,4,4,4,444,Potential Loyalist
18071,258,2,453.0,1,3,2,132,Hibernating
18072,186,1,247.44,1,2,2,122,Lost
18073,115,12,3859.82,2,5,5,255,At Risk
18074,374,1,489.6,1,2,3,123,Others
18075,24,10,2611.75,4,5,5,455,Potential Loyalist
18077,9,11,2584.41,5,5,5,555,Champions
18078,218,2,336.13,1,3,2,132,Hibernating
18079,46,4,3613.15,3,4,5,345,Potential Loyalist
18080,19,2,1231.5,4,3,4,434,Potential Loyalist
18081,37,3,343.45,3,4,2,342,Others
18082,26,1,680.84,4,2,3,423,Promising
18084,17,1,90.48,4,2,1,421,Need Attention
18085,331,2,689.95,1,3,3,133,Hibernating
18086,275,1,101.34,1,2,1,121,Lost
18087,291,1,3202.92,1,2,5,125,Others
18088,62,1,166.03,3,2,1,321,Need Attention
18092,3,11,9068.26,5,5,5,555,Champions
18093,94,4,2106.52,2,4,5,245,At Risk
18094,82,7,3017.3,2,5,5,255,At Risk
18095,313,2,580.05,1,3,3,133,Hibernating
18096,12,3,849.06,5,4,3,543,Others
18097,8,6,2662.4,5,5,5,555,Champions
18099,128,1,168.31,2,2,1,221,Lost
18101,12,2,222.4,5,3,1,531,New Customers
18102,1,60,259657.3,5,5,5,555,Champions
18104,38,1,754.64,3,2,3,323,Others
18105,38,1,113.48,3,2,1,321,Need Attention
18106,330,1,421.9,1,2,2,122,Lost
18108,255,1,271.0,1,2,2,122,Lost
18109,2,26,8004.92,5,5,5,555,Champions
18110,20,1,198.8,4,2,1,421,Need Attention
18112,13,2,352.69,5,3,2,532,New Customers
18113,369,1,76.32,1,2,1,121,Lost
18114,291,1,220.1,1,2,1,121,Lost
18116,68,8,1399.51,3,5,4,354,Potential Loyalist
18117,26,1,314.4,4,2,2,422,Need Attention
18118,11,26,5622.68,5,5,5,555,Champions
18119,368,1,180.7,1,2,1,121,Lost
18120,215,1,111.15,1,2,1,121,Lost
18121,150,2,653.3,2,3,3,233,Hibernating
18122,9,6,1791.84,5,5,4,554,Loyal Customers
18123,25,2,574.4399999999999,4,3,3,433,Potential Loyalist
18125,30,4,1131.75,4,4,4,444,Potential Loyalist
18126,61,1,198.58,3,2,1,321,Need Attention
18127,20,3,347.08,4,4,2,442,Others
18129,244,1,112.55,1,2,1,121,Lost
18130,16,3,1059.39,4,4,4,444,Potential Loyalist
18133,213,1,931.5,1,2,4,124,Others
18135,30,5,681.91,4,4,3,443,Potential Loyalist
18136,64,3,784.3299999999999,3,4,3,343,Potential Loyalist
18138,296,1,152.65,1,2,1,121,Lost
18139,18,6,8438.34,4,5,5,455,Potential Loyalist
18142,158,2,1019.52,2,3,4,234,Others
18143,117,2,1000.16,2,3,4,234,Others
18144,8,12,2888.75,5,5,5,555,Champions
18145,13,4,2861.55,5,4,5,545,Loyal Customers
18146,141,2,160.35,2,3,1,231,Hibernating
18147,46,2,179.34,3,3,1,331,Others
18149,51,3,612.08,3,4,3,343,Potential Loyalist
18150,33,3,566.5799999999999,4,4,3,443,Potential Loyalist
18151,135,2,653.35,2,3,3,233,Hibernating
18154,4,2,399.19,5,3,2,532,New Customers
18155,76,3,371.62,2,4,2,242,Hibernating
18156,13,2,675.64,5,3,3,533,New Customers
18158,10,2,453.4,5,3,2,532,New Customers
18159,302,1,530.15,1,2,3,123,Others
18160,58,2,638.06,3,3,3,333,Potential Loyalist
18161,16,5,1618.69,4,4,4,444,Potential Loyalist
18164,38,1,399.65,3,2,2,322,Need Attention
18165,178,1,302.46,2,2,2,222,Lost
18167,24,3,1384.86,4,4,4,444,Potential Loyalist
18168,177,6,1160.04,2,5,4,254,At Risk
18169,61,1,202.65,3,2,1,321,Need Attention
18170,34,3,980.31,3,4,4,344,Potential Loyalist
18171,59,5,1231.31,3,4,4,344,Potential Loyalist
18172,15,20,7561.68,5,5,5,555,Champions
18173,87,4,2106.84,2,4,5,245,At Risk
18174,8,1,104.0,5,2,1,521,Need Attention
18176,359,1,476.35,1,2,2,122,Lost
18177,32,6,1340.87,4,5,4,454,Potential Loyalist
18178,129,4,1590.81,2,4,4,244,At Risk
18179,10,6,1793.17,5,5,4,554,Loyal Customers
18180,5,6,1843.75,5,5,4,554,Loyal Customers
18181,25,1,366.85,4,2,2,422,Need Attention
18183,228,2,632.07,1,3,3,133,Hibernating
18184,16,1,49.8,4,2,1,421,Need Attention
18185,250,1,304.25,1,2,2,122,Lost
18188,16,3,2001.04,4,4,4,444,Potential Loyalist
18189,78,2,1090.24,2,3,4,234,Others
18190,193,2,284.46,1,3,2,132,Hibernating
18191,262,1,207.8,1,2,1,121,Lost
18192,72,1,957.97,3,2,4,324,Others
18193,166,1,243.76,2,2,1,221,Lost
18194,83,1,973.84,2,2,4,224,Others
18196,96,2,686.63,2,3,3,233,Hibernating
18198,5,17,5425.56,5,5,5,555,Champions
18200,107,1,150.35,2,2,1,221,Lost
18202,200,3,1396.99,1,4,4,144,At Risk
18203,158,1,160.42000000000002,2,2,1,221,Lost
18204,72,3,1975.35,3,4,4,344,Potential Loyalist
18205,37,2,517.36,3,3,3,333,Potential Loyalist
18209,29,1,139.1,4,2,1,421,Need Attention
18210,2,6,2621.38,5,5,5,555,Champions
18211,26,5,600.07,4,4,3,443,Potential Loyalist
18212,327,1,216.07,1,2,1,121,Lost
18213,237,1,232.48,1,2,1,121,Lost
18215,90,1,299.34000000000003,2,2,2,222,Lost
18216,32,1,481.75,4,2,3,423,Promising
18217,30,2,621.75,4,3,3,433,Potential Loyalist
18218,212,2,641.92,1,3,3,133,Hibernating
18219,3,10,2069.77,5,5,5,555,Champions
18220,227,1,305.28,1,2,2,122,Lost
18221,23,5,1041.61,4,4,4,444,Potential Loyalist
18222,93,1,443.0,2,2,2,222,Lost
18223,5,14,6484.54,5,5,5,555,Champions
18224,264,1,158.95,1,2,1,121,Lost
18225,4,12,5504.96,5,5,5,555,Champions
18226,45,11,5228.05,3,5,5,355,Potential Loyalist
18227,218,1,93.75,1,2,1,121,Lost
18228,57,2,779.9,3,3,3,333,Potential Loyalist
18229,12,20,7276.9,5,5,5,555,Champions
18230,10,7,2810.2,5,5,5,555,Champions
18231,193,5,2071.77,1,4,5,145,At Risk
18232,82,4,592.97,2,4,3,243,Hibernating
18233,326,1,440.0,1,2,2,122,Lost
18235,72,3,1796.48,3,4,4,344,Potential Loyalist
18236,30,6,882.24,4,5,3,453,Potential Loyalist
18237,3,5,987.1,5,4,4,544,Loyal Customers
18239,219,5,1561.61,1,5,4,154,At Risk
18240,47,1,422.58,3,2,2,322,Need Attention
18241,10,17,2073.09,5,5,5,555,Champions
18242,73,4,2232.49,2,4,5,245,At Risk
18245,8,7,2567.06,5,5,5,555,Champions
18246,24,2,596.1,4,3,3,433,Potential Loyalist
18248,123,2,804.02,2,3,3,233,Hibernating
18249,18,1,95.34,4,2,1,421,Need Attention
18250,311,1,349.27,1,2,2,122,Lost
18251,88,1,4314.72,2,2,5,225,Others
18252,51,2,518.27,3,3,3,333,Potential Loyalist
18255,90,1,103.3,2,2,1,221,Lost
18257,40,8,2337.63,3,5,5,355,Potential Loyalist
18259,25,3,2338.6,4,4,5,445,Potential Loyalist
18260,173,6,2628.35,2,5,5,255,At Risk
18261,44,2,324.24,3,3,2,332,Others
18262,141,1,149.48,2,2,1,221,Lost
18263,26,3,1213.16,4,4,4,444,Potential Loyalist
18265,73,2,801.51,2,3,3,233,Hibernating
18268,135,1,25.5,2,2,1,221,Lost
18269,367,1,168.6,1,2,1,121,Lost
18270,39,2,283.15000000000003,3,3,2,332,Others
18272,3,6,3078.58,5,5,5,555,Champions
18273,3,3,204.0,5,4,1,541,Others
18274,31,1,175.92,4,2,1,421,Need Attention
18276,44,1,335.86,3,2,2,322,Need Attention
18277,59,1,110.38,3,2,1,321,Need Attention
18278,74,1,173.9,2,2,1,221,Lost
18280,278,1,180.6,1,2,1,121,Lost
18281,181,1,80.82,1,2,1,121,Lost
18282,8,2,178.05,5,3,1,531,New Customers
18283,4,16,2039.58,5,5,5,555,Champions
18287,43,3,1837.28,3,4,4,344,Potential Loyalist
